id,type,src,dst,app,latency,message,ctime,size,buffer
253,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6404.000000000382,20,1
257,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6500,20,0
258,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6500,20,1
259,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6500,20,2
260,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6500,20,3
257,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6504.000000000382,20,1
261,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6600,20,0
262,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6600,20,1
263,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6600,20,2
264,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6600,20,3
261,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6604.000000000382,20,1
265,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6700,20,0
266,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6700,20,1
267,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6700,20,2
268,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6700,20,3
265,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6704.000000000382,20,1
269,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6800,20,0
270,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6800,20,1
271,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6800,20,2
272,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6800,20,3
269,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6804.000000000382,20,1
273,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6900,20,0
274,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6900,20,1
275,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6900,20,2
276,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6900,20,3
273,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6904.000000000382,20,1
277,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7000,20,0
278,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7000,20,1
279,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7000,20,2
280,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7000,20,3
277,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7004.000000000382,20,1
281,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7100,20,0
282,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7100,20,1
283,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7100,20,2
284,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7100,20,3
281,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7104.000000000382,20,1
285,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7200,20,0
286,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7200,20,1
287,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7200,20,2
288,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7200,20,3
285,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7204.000000000382,20,1
289,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7300,20,0
290,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7300,20,1
291,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7300,20,2
